dam_id,dam_name,construction_year,dam_height_m,spillway_height_m,capacity_mcm,curve_type,srtm_water_level_m,coverage_fraction,z_min,z_max,footprint_area_km2,c,b,r_squared,n_pixels,void_fraction,capped,placement_upstream_shift_m,placement_method,valley_width_m,valley_ratio,channel_slope,mean_catchment_slope,lat,lon,srtm_max_vol_mcm,vol_ratio,z_range,z_range_ratio,quality
id_020064,Al-Janah,2008,18.0,15.0,0.905161,full,,1.0,611.6080322265625,623.784912109375,0.1373853654030769,0.003414702497924528,1.6132895590022283,0.9943200840012302,153,0.0,False,0.0,stage_1_fast_path,179.7942388680342,11.98628259120228,0.026132211031466995,0.31012845039367676,19.695113,41.69139,0.7134161621748012,0.7881649365966952,12.1768798828125,0.8117919921875,A
id_020065,Al-Mahanad,2013,15.0,12.0,2.268859,full,,1.0,1178.74853515625,1188.24853515625,0.9405251426556954,0.038911014899975234,1.3053111233660761,0.9997279657129742,1056,0.0,True,0.0,stage_1_fast_path,298.43739868405316,24.869783223671096,0.0007551190509414434,0.06709102541208267,21.041851,41.608105,2.438373777751544,1.0747136678619271,9.5,0.7916666666666666,A
id_020071,Kalakh,1983,10.0,7.0,2.3,full,,1.0,1415.5784912109375,1425.12109375,0.7943867511922593,0.0005042674711214889,1.630292801935198,0.9913149243492964,894,0.0,False,0.0,stage_2_upstream_walk,357.7078597734744,51.10112282478206,0.0009119270468279312,0.04569169878959656,21.262717,40.782789,2.3145177742371787,1.0063120757552952,9.5426025390625,1.3632289341517858,A
id_020075,Al-Ghalah,2018,14.0,12.0,4.4,full,,1.0,66.86892700195312,81.36892700195312,1.0571896004472554,0.0006612748719702474,1.6361676395600955,0.9980813854061529,1184,0.0,True,0.0,stage_3_quality_recovery,448.22063757691757,37.351719798076466,0.005431679564450632,0.15900567173957825,20.394117,40.254865,4.84106226032509,1.1002414228011568,14.5,1.2083333333333333,A
id_020076,Al-Shaqqah,2018,24.0,22.0,5.66,full,,1.0,171.2301025390625,196.2301025390625,0.8471570017186685,0.0834152779774323,1.3261487586205019,0.9990065252301308,947,0.0,True,0.0,stage_3_quality_recovery,269.1841425042077,12.23564284110035,0.09289457555409447,0.4164234399795532,20.160673,40.838555,5.886712407402005,1.0400551956540645,25.0,1.1363636363636365,A
id_030010,Al-Shara'ih,1980,8.0,5.7,0.88,full,,1.0,619.0084228515625,627.0997192382813,0.16000699754329575,0.004408743320915785,1.536158609360604,0.9918249764534874,184,0.0,False,0.0,stage_1_fast_path,412.84650478538714,72.42921136585738,0.0007076208064930467,0.050271373242139816,24.411667,39.636667,0.47241196421410553,0.536831777516029,8.091296386718795,1.4195256818804904,A
id_030011,Al-Farah,2009,13.0,10.0,1.0,full,,1.0,591.3432006835938,602.3432006835938,0.36093145903862284,0.012467775837082364,1.4306250972234074,0.9988771521393195,412,0.0,True,0.0,stage_1_fast_path,266.38285546329325,26.638285546329325,0.04242249342868086,0.2841835618019104,23.343056,39.662778,1.1114849239205167,1.1114849239205167,11.0,1.1,A
id_030014,Talal,2013,7.5,4.5,1.204388,full,,1.0,890.9779052734375,899.4779052734375,0.6159626778310726,0.16502871362275742,1.1952143615876605,0.9983533827834798,708,0.0,True,0.0,stage_2_upstream_walk,265.46243870278425,58.99165304506317,0.004879760764670793,0.07618937641382217,24.645833,41.961389,1.3400233256063694,1.1126176328611455,8.5,1.8888888888888888,A
id_030015,Tasha,2011,8.0,4.5,2.0,full,,1.0,267.5981750488281,279.0225524902344,0.5640484002758483,0.00347918926503344,1.516766297046103,0.994665459104624,647,0.0,False,0.0,stage_1_fast_path,472.4175557075284,104.98167904611742,0.029093783727697,0.20308616757392883,24.038056,38.898056,1.9650156015792306,0.9825078007896153,11.42437744140625,2.5387505425347223,A
id_030016,Al-Aqiq Al-A'lah,2010,19.0,16.0,2.0,full,,1.0,824.2654418945312,839.7654418945312,0.3638664230295659,0.0010097411762725523,1.6691558098457357,0.9971924215806715,417,0.0,True,0.0,stage_1_fast_path,236.31590384951147,14.769743990594467,0.008165987061499605,0.09801074117422104,23.924722,39.697222,2.034859708644959,1.0174298543224796,15.5,0.96875,A
id_030017,Bidan,1998,9.0,7.0,2.2,full,,1.0,930.8751220703125,942.3751220703125,1.0856519133956257,0.06961290140066521,1.2431559382859936,0.9988717641899209,1237,0.0,True,0.0,stage_2_upstream_walk,1007.254852468639,143.89355035266271,0.005541709794155807,0.06191232427954674,23.139667,40.486167,2.2674064011783344,1.030639273262879,11.5,1.6428571428571428,A
id_030018,Malal,2002,9.0,6.0,3.0,full,,1.0,680.4939575195312,690.4637451171875,0.6245059610187987,0.0024659529619419068,1.532395966322767,0.9988243285410894,718,0.0,False,0.0,stage_3_quality_recovery,412.88975569960274,68.81495928326713,0.005933124639216905,0.16301536560058594,24.370222,39.289222,1.923747993430819,0.6412493311436064,9.96978759765625,1.6616312662760417,A
id_030019,Al-Murabah,2008,8.0,5.0,1.318125,full,,1.0,412.1027526855469,420.6027526855469,0.5745285890549061,0.004773492169701147,1.4698336278514816,0.999479125170661,665,0.0,True,0.0,stage_2_upstream_walk,235.14458741750866,47.02891748350173,0.02597589132757628,0.23551319539546967,25.322222,38.350278,1.4121307952033746,1.071317815232527,8.5,1.7,A
id_030020,Rim,2009,10.0,7.0,2.9185,full,,1.0,734.1292114257812,746.1292114257812,0.973703111713454,0.000170987786475022,1.7120971260559386,0.9955705624388751,1117,0.0,True,0.0,stage_2_upstream_walk,1151.4664788215694,164.49521126022418,0.0064178723981503415,0.13857394456863403,24.062398,39.571199,3.2065952519587655,1.0987134664926386,12.0,1.7142857142857142,A
