date,time,scene_cloud_cover_%,aoi_cloud_cover_%,water_area_km2
1998-06-08,07:07:14,2.0,2.0,0.0
1998-07-26,07:07:45,3.0,3.0,0.0
1998-08-11,07:07:51,0.0,0.0,0.0
1998-08-27,07:08:02,0.0,0.0,0.0
1998-09-12,07:08:09,0.0,0.0,0.0
1998-09-28,07:08:15,0.0,0.0,0.0
1998-10-14,07:08:14,0.0,0.0,0.0
1998-10-30,07:08:19,1.0,1.0,0.0
1998-11-15,07:08:27,0.0,0.0,0.0
1998-12-01,07:08:24,60.0,100.0,0.0
1998-12-17,07:08:24,0.0,0.07524084446783082,0.0
1999-01-02,07:08:31,0.0,0.05016056297855388,0.0
1999-01-18,07:08:25,5.0,5.0,0.0
1999-02-03,07:08:32,17.0,6.609883597987673,0.0
1999-02-19,07:08:41,0.0,0.07524084446783082,0.0
1999-03-07,07:08:33,0.0,0.05016056297855388,0.0
1999-03-23,07:08:18,0.0,0.05016056297855388,0.0
1999-04-08,07:08:06,0.0,0.0,0.0
1999-05-10,07:08:01,33.0,33.0,0.0
1999-05-26,07:07:36,0.0,0.0,0.0
1999-07-05,07:22:11,0.0,0.0,0.0
1999-10-09,07:22:28,0.0,0.0,0.0
1999-12-12,07:22:22,0.0,0.02508028148927694,0.0
2000-02-14,07:22:09,0.0,0.05016056297855388,0.0
2000-03-17,07:22:00,11.0,25.01851514898178,0.03565411764705882
2000-05-20,07:21:29,0.0,0.0,0.0
2000-09-09,07:20:08,0.0,0.0,0.0
2000-11-12,07:19:46,0.0,0.05016056297855388,0.0
2000-12-30,07:19:51,0.0,0.10032112595710777,0.045
2001-02-16,07:19:51,23.0,17.62819220347484,0.0
2001-04-05,07:19:28,2.0,2.0,0.0648
2001-05-07,07:19:27,0.0,0.0,0.0234
2001-09-28,07:17:50,0.0,0.0,0.0
2001-10-14,07:17:38,0.0,0.0,0.0
2002-01-18,07:18:14,0.0,0.07524084446783082,0.0
2002-03-07,07:18:21,36.0,95.25963009043652,0.0
2002-03-23,07:18:14,5.0,5.0,0.0
2002-04-24,07:18:11,0.0,0.0,0.0
2002-05-26,07:18:04,0.0,0.0,0.0
2002-09-15,07:17:16,0.0,0.0,0.0
2002-12-04,07:17:41,2.0,0.10032112595710777,0.0
2003-01-05,07:17:45,0.0,0.07524084446783082,0.0
2003-02-06,07:18:03,0.0,0.1254014074463847,0.0
2003-02-22,07:18:05,1.0,0.05016056297855388,0.0
2003-03-10,07:18:10,0.0,0.02508028148927694,0.0
2003-04-11,07:18:11,5.0,0.43187261184084325,0.0
2003-05-29,07:18:08,0.0,0.0,0.0
2003-09-02,07:17:45,5.0,5.0,0.0
2003-10-20,07:17:42,0.0,0.0,0.0
2003-12-07,07:18:08,0.0,0.0614064977707033,0.0018
2004-01-24,07:18:28,0.0,0.09202088693700358,0.1098
2004-02-25,07:18:31,0.0,0.06088149238444153,0.0009
2004-04-13,07:18:37,0.0,0.0,0.0
2004-05-15,07:18:37,0.0,0.0,0.0612
2004-05-31,07:18:34,0.0,0.0,0.0081
2004-06-16,07:18:26,0.0,0.0,0.0
2004-07-02,07:18:26,0.0,0.0,0.0
2004-07-18,07:18:23,2.0,2.0,0.0
2004-08-03,07:18:14,0.0,0.0,0.0
2004-08-19,07:18:13,0.0,0.0,0.0
2004-09-04,07:18:09,0.0,0.0,0.0
2004-09-20,07:18:03,0.0,0.0,0.0
2004-10-22,07:18:09,0.0,0.0,0.0
2004-11-07,07:18:21,0.0,0.0,0.0
2004-11-23,07:18:27,0.0,0.09047023233701759,0.0
2004-12-09,07:18:36,3.0,3.0,0.0
2005-01-10,07:18:49,42.0,100.0,0.0
2005-02-11,07:19:00,6.0,6.0,0.0
2005-03-31,07:19:05,0.0,0.0,0.0
2005-04-16,07:18:59,24.0,24.0,0.0
2005-05-02,07:19:01,0.0,0.0,0.0
2005-05-18,07:19:02,0.0,0.0,0.0
2005-06-03,07:18:58,0.0,0.0,0.0
2005-06-19,07:18:51,0.0,0.0,0.0
2005-07-05,07:18:50,0.0,0.0,0.0
2005-08-06,07:18:48,0.0,0.0,0.0
2005-08-22,07:18:42,0.0,0.0,0.0
2005-09-07,07:18:33,0.0,0.0,0.0
2005-09-23,07:18:30,0.0,0.0,0.0
2005-10-09,07:18:27,0.0,0.0,0.0
2005-10-25,07:18:41,0.0,0.0,0.0
2005-11-10,07:18:52,0.0,0.06178006538995938,0.0
2005-11-26,07:18:59,0.0,0.09199963921710108,0.0
2005-12-12,07:19:03,2.0,0.08989910147904585,0.0
2006-03-02,07:19:31,0.0,0.060958045326490094,0.0
2006-03-18,07:19:31,1.0,0.03077962992021437,0.0
2006-04-03,07:19:29,1.0,1.0,0.0
2006-04-19,07:19:25,0.0,0.0,0.0
2006-05-21,07:19:30,0.0,0.0,0.0
2006-06-06,07:19:28,0.0,0.0,0.0
2006-06-22,07:19:23,0.0,0.0,0.0
2006-07-08,07:19:17,0.0,0.0,0.0
2006-07-24,07:19:08,0.0,0.0,0.0
2006-09-10,07:19:00,0.0,0.0,0.0
2006-09-26,07:18:53,0.0,0.0,0.0
2006-10-12,07:18:51,0.0,0.0,0.0
2006-12-31,07:19:38,0.0,0.06097728655857348,0.0
2007-02-17,07:19:52,0.0,0.0,0.0
2007-03-05,07:19:56,9.0,1.5006251103400818,0.0
2007-03-21,07:19:58,0.0,0.030631035365031846,0.0
2007-04-06,07:19:57,0.0,0.0,0.0
2007-04-22,07:19:55,0.0,0.0,0.0
2007-05-24,07:19:43,0.0,0.0,0.0
2007-06-09,07:19:41,0.0,0.0,0.0
2007-09-29,07:19:11,0.0,0.0,0.0
2007-10-15,07:19:13,0.0,0.0,0.0
2007-12-18,07:19:45,0.0,0.06127193324963507,0.0
2008-01-03,07:19:47,7.0,7.0,0.0
2008-02-04,07:19:45,0.0,0.060920545274715826,0.0
2008-02-20,07:19:41,7.0,7.0,0.0
2008-03-07,07:19:35,0.0,0.029778204923096324,0.0
2008-03-23,07:19:34,0.0,0.0,0.0
2008-04-24,07:19:31,0.0,0.0,0.0
2008-05-26,07:19:20,0.0,0.0,0.0
2008-06-11,07:19:12,0.0,0.0,0.0
2008-09-15,07:18:20,2.0,2.0,0.0
2008-10-01,07:18:10,0.0,0.0,0.0
2008-10-17,07:18:08,0.0,0.0,0.0
2008-12-04,07:18:49,0.0,0.12011248180649176,0.0117
2008-12-20,07:18:58,0.0,0.1811780838463751,0.0036
2009-01-05,07:19:04,0.0,0.2088786900439172,0.0
2009-01-21,07:19:09,0.0,0.058905807304089085,0.0009
2009-03-10,07:19:33,2.0,0.8783412172300611,0.0
2009-03-26,07:19:40,64.0,100.0,1.664442352941177
2009-05-29,07:19:52,0.0,0.0,0.0
2009-10-20,07:19:39,0.0,0.0,0.0
2009-11-05,07:19:54,0.0,0.0,0.0
2009-11-21,07:20:07,1.0,1.0,0.0
2010-02-09,07:21:16,0.0,0.15180975082959564,0.0
2010-02-25,07:21:26,1.0,0.3708318819658159,0.0
2010-03-13,07:21:33,0.0,0.0,0.0
2010-03-29,07:21:37,0.0,0.0,0.0
