date,time,scene_cloud_cover_%,aoi_cloud_cover_%,water_area_km2
1998-12-31,07:20:53,2.0,2.0,0.0
1999-01-16,07:20:46,24.0,73.35775055992077,0.0027
1999-02-01,07:20:52,3.0,3.0,0.0
1999-02-17,07:21:02,3.0,3.0,0.0
1999-03-05,07:20:57,0.0,0.0,0.0
1999-03-21,07:20:42,0.0,0.0,0.0
1999-04-06,07:20:28,3.0,3.0,0.0
1999-04-22,07:20:31,0.0,0.0,0.0
1999-05-08,07:20:24,15.0,0.722538011782359,0.0
1999-05-24,07:20:01,8.0,8.0,0.0
2012-05-12,07:30:18,0.0,0.23803660838873844,0.0
1999-10-07,07:34:26,0.0,0.0,0.0
1999-11-24,07:34:09,0.0,0.0,0.0
2000-01-11,07:34:14,0.0,0.0,0.0
2000-02-12,07:34:07,79.0,100.0,0.7450623529411766
2000-03-15,07:33:57,21.0,21.0,0.0
2000-05-18,07:33:28,7.0,31.129130416571204,0.0
2000-08-06,07:32:30,0.0,0.0,0.0
2000-09-23,07:31:51,0.0,0.0,0.0
2000-11-10,07:31:43,0.0,0.0,0.0
2000-12-12,07:31:46,0.0,0.0,0.0
2001-01-13,07:31:52,0.0,0.0,0.0
2001-03-02,07:31:43,0.0,0.0,0.0
2001-04-19,07:31:30,0.0,0.0,0.0
2001-05-05,07:31:26,0.0,0.0,0.0
2001-08-09,07:30:22,2.0,2.0,0.0
2001-09-26,07:29:50,23.0,23.0,0.0
2001-10-12,07:29:32,0.0,0.0,0.0
2002-01-16,07:30:09,0.0,0.0,0.0
2002-04-06,07:30:11,1.0,1.0,0.0
2002-06-09,07:29:57,0.0,0.0,0.0
2002-07-27,07:29:38,0.0,0.0,0.0
2002-09-13,07:29:16,0.0,0.0,0.0
2002-10-15,07:29:06,0.0,0.0,0.0
2002-12-18,07:29:39,0.0,5.540936428974453,0.1099835294117647
2003-01-19,07:29:51,5.0,5.0,0.0
2003-02-20,07:30:03,0.0,0.0,0.0
2003-03-24,07:30:02,0.0,0.0,0.0
