date,time,scene_cloud_cover_%,aoi_cloud_cover_%,water_area_km2
2004-09-09,07:37:03,5.0,5.0,0.0
2004-09-25,07:36:58,0.0,0.0,0.0
2004-10-11,07:36:54,0.0,0.0,0.0054
2004-11-12,07:37:18,0.0,0.0,0.005971764705882353
2004-11-28,07:37:27,7.0,7.0,0.023149411764705884
2004-12-30,07:37:42,0.0,0.0,0.08020588235294118
2005-01-31,07:37:49,0.0,0.0,0.6041823529411764
2005-02-16,07:37:59,16.0,16.0,0.8229388235294117
2005-03-04,07:38:03,3.0,3.0,0.46387411764705877
2005-06-24,07:37:47,0.0,0.0,0.20646352941176474
2005-07-10,07:37:47,0.0,0.0,0.18900000000000003
2005-07-26,07:37:47,0.0,0.0,0.18825529411764708
2005-08-11,07:37:43,0.0,0.0,0.16330588235294122
2005-10-30,07:37:41,0.0,0.0,0.1638705882352941
2005-11-15,07:37:51,2.0,2.0,0.4324411764705882
2005-12-01,07:37:57,0.0,0.0,0.1368141176470588
2006-01-18,07:38:16,0.0,0.0,0.23786117647058824
2006-07-29,07:38:03,0.0,0.0,0.0
2006-08-30,07:37:59,7.0,7.0,0.0
2006-09-15,07:37:54,0.0,0.0,0.0
2006-10-17,07:37:53,0.0,0.0,0.0009
2006-11-18,07:38:20,13.0,7.133554461717642,0.09176823529411765
2006-12-04,07:38:28,4.0,4.0,0.22370470588235294
2006-12-20,07:38:33,0.0,0.0,0.23078117647058824
2007-01-21,07:38:37,4.0,4.0,0.07606235294117647
2007-02-06,07:38:44,1.0,1.0,0.0396
2007-02-22,07:38:50,27.0,2.369654260656067,0.1891235294117647
2007-03-10,07:38:53,0.0,0.0,0.0
2007-04-11,07:38:53,0.0,0.0,0.0
2007-06-30,07:38:37,0.0,0.0,0.0
2007-07-16,07:38:34,0.0,0.0,0.0
2007-08-01,07:38:29,11.0,11.0,0.0
2007-08-17,07:38:23,12.0,12.0,0.0
2007-09-02,07:38:16,22.0,22.0,0.21887294117647058
2007-11-21,07:38:32,3.0,3.0,0.025401176470588233
2007-12-23,07:38:42,1.0,1.0,0.02107764705882353
2008-01-24,07:38:42,38.0,99.39002797549489,0.0
2008-02-09,07:38:40,6.0,6.0,0.025154117647058827
2008-08-19,07:37:30,0.0,0.0,0.0
2008-09-04,07:37:22,1.0,1.0,0.0
2008-09-20,07:37:13,0.0,0.0,0.0
2008-10-06,07:37:03,0.0,0.0,0.0
2008-10-22,07:37:10,0.0,0.0,0.0
2008-11-07,07:37:25,71.0,36.16836054156782,0.2936329411764705
2008-11-23,07:37:37,2.0,2.0,0.2490494117647059
2009-01-10,07:38:02,17.0,17.0,0.08850705882352941
2009-01-26,07:38:07,0.0,0.0,0.01820470588235294
2009-02-11,07:38:14,1.0,1.0,0.0009
2009-08-06,07:38:34,0.0,0.0,0.0
2009-09-07,07:38:32,0.0,0.0,0.0
2009-09-23,07:38:30,0.0,0.0,0.0
2009-10-09,07:38:24,0.0,0.0,0.0009
2009-10-25,07:38:40,9.0,9.0,0.0018
2009-12-28,07:39:35,0.0,0.0,0.16216588235294124
2010-01-29,07:40:05,0.0,0.0,0.26083764705882345
