dam_id,dam_name,construction_year,dam_height_m,spillway_height_m,capacity_mcm,curve_type,srtm_water_level_m,coverage_fraction,z_min,z_max,footprint_area_km2,c,b,r_squared,n_pixels,void_fraction,capped,placement_upstream_shift_m,placement_method,valley_width_m,valley_ratio,channel_slope,mean_catchment_slope,lat,lon,srtm_max_vol_mcm,vol_ratio,z_range,z_range_ratio,quality,uncertainty_flags,uncertainty_score,sed_yield_t_ha_yr,upstream_area_km2,owe_mm_year
id_020033,Al-Atah,1984,18.0,15.0,0.21,full,,1.0,2190.1845703125,2206.1845703125,0.0303126581541553,0.0002458874538434,1.9953440163106853,0.9925672837249828,34,0.0,True,0.0,stage_2_upstream_walk,149.2940696444321,9.952937976295477,0.0677455177993084,0.288505345582962,20.73175,40.870028,0.2159776893483565,1.0284651873731263,16.0,1.0666666666666669,A,-,0,3.672893756,7.120548157,2417.0
id_020034,Al-Marifiq,1983,14.0,12.0,0.25,full,,1.0,1884.9686279296875,1900.4686279296875,0.0561465698960389,0.1716551804063105,1.3039452774970903,0.9944545711936122,63,0.0,True,0.0,stage_1_fast_path,119.4129236004359,9.951076966702992,0.0896143618668958,0.3364607393741607,20.799722,40.908333,0.2740487340163806,1.0961949360655223,15.5,1.2916666666666667,A,-,0,10.03381411,16.34838217,2417.0
id_020035,Al-Ramah,2015,14.0,11.0,0.302876,full,,1.0,1802.0625,1811.0625,0.103526362969098,0.0021771340250377,1.6359170613718463,0.9973163684013524,116,0.0,True,0.0,stage_3_quality_recovery,179.24528241008684,16.295025673644258,0.0263081320340324,0.2172156572341919,20.599718,41.090631,0.3482858892128491,1.149928978238121,9.0,0.8181818181818182,A,-,0,2.095465261,30.48814343,2402.2
id_020036,Al-Shu'irah,1984,15.0,12.0,0.171,full,,1.0,1915.0240478515625,1925.8992919921875,0.0133921592054229,0.0030953097136166,1.7918941918659734,0.9663341778618262,15,0.0,False,0.0,stage_1_fast_path,149.3996832070657,12.449973600588809,0.0795620807597411,0.4237589240074157,20.525995,41.036911,0.0723176597092839,0.4229102906975668,10.875244140625,0.9062703450520834,D,sub_pixel,1,9.219152817,4.098645801,2402.2
id_020037,Yasib,1983,9.0,8.0,0.2,full,,1.0,1810.0218505859373,1818.5218505859373,0.0612551443086361,0.000792851780755,1.7553669332394366,0.9937674166699372,69,0.0,True,0.0,stage_2_upstream_walk,148.97614864617725,18.62201858077216,0.0128534492302063,0.1527358740568161,21.351155,40.330275,0.2050715700767385,1.0253578503836924,8.5,1.0625,A,-,0,5.917270237,22.20793948,2445.4
id_020038,Al-Bajidi,2009,9.0,7.0,0.499636,full,,1.0,598.3997192382812,607.466064453125,0.1587269733896739,0.2523275033963312,1.208714312326866,0.9825002057526367,179,0.0,False,0.0,stage_2_upstream_walk,476.45164941815096,68.06452134545013,0.0067655226652873,0.1885668784379959,21.513889,40.138889,0.5249517779144521,1.0506684424550117,9.06634521484375,1.2951921735491072,B,-,0,3.714302256,116.8292366,2515.5
id_020039,Qurad,2009,13.0,11.0,0.37,full,,1.0,980.0,984.5,0.2936502459523237,0.0005513330348899,1.634762535318382,0.9961805586540624,333,0.0,True,0.0,stage_2_upstream_walk,564.2176511988001,51.29251374534547,0.0020427044762433,0.0634451508522033,22.421256,40.492924,0.492723948726309,1.3316863479089431,4.5,0.4090909090909091,A,-,0,2.647001371,55.29707092,
id_020040,Sa'b,1976,9.0,7.0,0.5,full,,1.0,1715.129638671875,1725.129638671875,0.201668698811579,0.1079644244229627,1.261227673115774,0.9991361709493376,227,0.0,True,0.0,stage_3_quality_recovery,268.25561979109807,38.3222313987283,0.0223456283267746,0.1350940763950348,21.238794,40.383617,0.5361544481620614,1.0723088963241227,10.0,1.4285714285714286,A,-,0,3.853018263,232.5643582,2445.4
id_020041,Misan,2009,16.0,14.0,0.092512,full,,1.0,2340.30517578125,2348.91064453125,0.0169360787111057,0.0115198011143188,1.6007727271638663,0.9767264930190706,19,0.0,False,0.0,stage_2_upstream_walk,238.846905107674,17.060493221976717,0.0315466522895795,0.4441885650157928,20.754167,40.807778,0.0699727462537791,0.7563639987653406,8.60546875,0.6146763392857143,D,sub_pixel,1,0.087354212,4.04355854,
id_020042,Ikrimah,1955,18.0,12.0,0.5,full,,1.0,1727.1650390625,1740.6650390625,0.1199294101512036,0.0393040788272398,1.4047787194492565,0.995661623874937,135,0.0,True,0.0,stage_5_relaxed_alignment,1162.4133033063415,96.86777527552846,0.0165509294912706,0.1515981256961822,21.243556,40.358456,0.5161406466507356,1.0322812933014711,13.5,1.125,A,-,0,3.829213822,222.1927402,2445.4
id_020043,Dharah,2012,24.0,20.0,0.50991,full,,1.0,1869.730712890625,1885.730712890625,0.0792934096271887,0.0040228683051129,1.6586377413897426,0.9936215597498044,89,0.0,True,0.0,stage_3_quality_recovery,149.2428546717016,7.46214273358508,0.0097759596519834,0.4007025063037872,20.8425,40.856667,0.5283257517856509,1.0361156905839284,16.0,0.8,A,-,0,4.877032542,86.5480665,2417.0
id_020044,Al-Ayab,2009,23.0,19.0,0.52711,full,,1.0,1010.8629760742188,1030.3629760742188,0.0572860996335205,8.855271272187973e-05,2.050061514059904,0.9787123317305688,65,0.0,True,0.0,stage_1_fast_path,148.43555922912054,7.812397854164239,0.0240261390796595,0.2263151854276657,22.464327,40.04881,0.5279134412381357,1.001524238276898,19.5,1.0263157894736843,B,-,0,1.68675298,61.53827926,2486.8
id_020045,Al-Sab'an,2014,21.0,17.5,0.62,full,,1.0,689.2871704101562,710.8004760742188,0.073185315589199,0.0058923259705576,1.6437593604834813,0.9921328268942744,83,0.0,False,0.0,stage_1_fast_path,207.86002194105143,11.877715539488651,0.0314592459109705,0.2332002222537994,22.382778,39.956944,0.6419145752883966,1.0353460891748332,21.5133056640625,1.2293317522321427,A,-,0,2.200992825,163.7744433,2486.8
id_020046,Thumalah,1983,10.0,7.75,0.608,full,,1.0,1712.0,1715.1864013671875,0.0364548975669846,7.194431410456314e-06,2.158082601078793,0.9948710078817528,41,0.0,False,0.0,stage_1_fast_path,149.09257552752126,19.237751680970486,0.0149894199191838,0.1654386073350906,21.119969,40.505053,0.0502366271349909,0.0826260314720246,3.1864013671875,0.4111485635080645,C,-,0,3.92992574,26.91093679,2420.7
id_020047,Shawan,2010,19.0,16.0,1.0,full,,1.0,892.4977416992188,912.4376220703124,0.1013380897283416,0.0004915249737771,1.8447801738084888,0.995804183226802,115,0.0,False,0.0,stage_1_fast_path,178.1101571749129,11.131884823432056,0.0507162421875171,0.2266866415739059,22.483405,40.01693,0.8697451701032457,0.8697451701032457,19.93988037109375,1.2462425231933594,A,-,0,0.855467219,346.4440336,2486.8
id_020048,Hajar,2012,11.0,9.0,0.76255,full,,1.0,642.6268920898438,652.1268920898438,0.2477080549588124,0.0097616623946683,1.469229406874986,0.9928979552731252,282,0.0,True,0.0,stage_1_fast_path,503.8420749251518,55.98245276946131,0.0163386882809994,0.2333915084600448,22.949638,39.774944,0.8316226986959422,1.0905812060795257,9.5,1.0555555555555556,A,-,0,3.460681975,206.210978,2516.5
id_020049,Bathan,2008,13.0,10.0,0.7732,full,,1.0,654.2422485351562,666.2422485351562,0.1737316125828535,0.021731607472553,1.447638430114757,0.986897014360014,197,0.0,True,0.0,stage_3_quality_recovery,118.78628596188008,11.878628596188008,0.104597848451204,0.2673738300800323,22.3575,39.935833,0.8197133700292507,1.0601569710673189,12.0,1.2,B,-,0,4.228347907,71.24029711,2523.7
id_020050,Malkan,2007,12.0,9.0,0.8,full,,1.0,395.7696533203125,409.4328308105469,0.1777402128704145,0.0127018945152037,1.4786918103729991,0.9980492047509496,200,0.0,False,0.0,stage_1_fast_path,268.2998065830795,29.81108962034217,0.0783088873328683,0.1802593171596527,21.149047,40.034856,0.7716146991236869,0.9645183739046084,13.663177490234377,1.5181308322482638,A,-,0,3.020343143,120.9727352,2509.9
id_020051,Nu'man,2005,18.0,14.0,1.0,full,,1.0,854.2523803710938,865.2701416015625,0.0639516428242092,0.00064327987053,1.8076246882584648,0.9942987419259244,72,0.0,False,0.0,stage_1_fast_path,268.2267663325856,19.159054738041824,0.0145493530973987,0.3638017177581787,21.254992,40.217047,0.3368563964039079,0.3368563964039079,11.01776123046875,0.7869829450334821,B,-,0,3.451701754,73.81243921,2445.4
id_020052,Al-Qu'ur,2009,21.0,18.0,1.060425,full,,1.0,1132.58447265625,1146.58447265625,0.2028945184424147,0.0008211536200686,1.7172694973140283,0.993573600091693,230,0.0,True,0.0,stage_1_fast_path,178.206068602163,9.900337144564611,0.0402306089835358,0.1298906803131103,22.321667,40.062778,1.1183457641537884,1.0546203306728796,14.0,0.7777777777777778,A,-,0,1.535588208,92.58558951,2486.8
id_020053,Awathal,1983,11.0,9.0,0.213,full,,1.0,1707.7408447265625,1711.798583984375,0.0355779515150962,0.0001107906376245,1.9322269280822169,0.9604813720623474,40,0.0,False,0.0,stage_2_upstream_walk,357.88353615994487,39.76483735110499,0.010146075513114,0.1834707856178283,21.086467,40.665833,0.0789385799241198,0.3706036616155862,4.0577392578125,0.4508599175347222,B,-,0,6.430565977,9.244803598,2420.7
id_020054,Basal,1987,15.0,12.0,1.5,full,,1.0,1516.0965576171875,1533.3125,0.0391173050997795,0.0003627948813836,1.948212148234792,0.9895685931418784,44,0.0,False,0.0,stage_2_upstream_walk,149.0830021631093,12.423583513592442,0.0194356431797585,0.1708926111459732,21.168411,40.703213,0.3260516283032761,0.2173677522021841,17.2159423828125,1.434661865234375,C,-,0,4.859378669,130.4295103,2481.0
id_020055,Lasab,1983,13.0,11.0,0.21,full,,1.0,1672.942138671875,1684.442138671875,0.0497770891995954,0.0176025421036013,1.5182516816678313,0.9906294287138364,56,0.0,True,0.0,stage_2_upstream_walk,149.07016744220817,13.551833403837104,0.0097095404944091,0.1651447415351867,21.166314,40.486536,0.2277746269177916,1.0846410805609128,11.5,1.0454545454545454,A,-,0,6.555001723,16.33720822,2420.7
id_020056,Kara Al-Qawamah,2008,13.0,10.0,1.51217,full,,1.0,1294.5618896484375,1304.9735107421875,0.3739333180552049,0.0004413850032264,1.7045604269625936,0.9993501896779624,419,0.0,False,0.0,stage_1_fast_path,179.2426353159473,17.92426353159473,0.0078076720534767,0.0490792728960514,20.733056,41.695278,1.4167521298630976,0.9369000376036408,10.41162109375,1.041162109375,A,-,0,1.905138771,954.678449,2553.8
id_020057,Faydat Al-Musallah,2003,8.0,5.0,3.0,full,,1.0,901.9650268554688,917.9650268554688,1.777474721863022,3.5932766407618377,0.9483525381312496,0.9996991374104528,2016,0.0,True,0.0,stage_5_relaxed_alignment,326.62478575174583,65.32495715034916,0.0017499091313721,0.0534130595624446,22.478472,40.733306,3.073770460860595,1.0245901536201985,16.0,3.2,D,-,0,0.472129521,4155.499976,2564.7
id_020059,Am Al-Doum,2012,7.0,5.0,0.134745,full,,1.0,955.6675415039062,960.6675415039062,0.0696177452359795,0.0001838609292705,1.830408165226816,0.9934057488025866,79,0.0,True,0.0,stage_1_fast_path,385.9133329753042,77.18266659506085,0.0066177701099441,0.0595400817692279,22.653246,41.33666,0.1401167277534271,1.039865878165625,5.0,1.0,A,-,0,0.698615421,29.93434567,2574.1
id_020060,Thariban,2014,20.5,17.5,0.701658,full,,1.0,671.1839599609375,685.6839599609375,0.0998294113995305,3.663365216102557e-07,2.4531310310844705,0.9895127450252674,111,0.0,True,0.0,stage_3_quality_recovery,149.9469961905237,8.56839978231564,0.0535146025211199,0.2365849912166595,19.459628,41.84271,0.7136453868966438,1.0170843728663306,14.5,0.8285714285714286,B,-,0,3.203012117,80.2116308,2412.4
id_020061,Wabah,2013,18.0,14.0,0.703953,full,,1.0,442.09765625,456.09765625,0.1659159013094568,0.0732178040242245,1.3419241255767185,0.9978666304564118,188,0.0,True,0.0,stage_1_fast_path,118.82971951116735,8.487837107940527,0.0297699810978052,0.259878009557724,22.238312,39.849221,0.7609626909791447,1.0809850813607509,14.0,1.0,A,-,0,2.774494374,531.6654511,2531.9
id_020062,Shawqab,2010,18.0,15.0,0.345489,full,,1.0,1867.26318359375,1882.26318359375,0.0562441350509145,2.9441627430178e-05,2.117498446317456,0.9882501143971212,63,0.0,True,0.0,stage_1_fast_path,119.51662969995198,7.967775313330132,0.0090296611048428,0.2469135820865631,20.549722,41.117139,0.3615694396130222,1.0465439988336016,15.0,1.0,B,-,0,3.90959392,52.5295914,2402.2
id_020063,Qarn,1987,23.0,20.0,0.709801,full,,1.0,1268.19921875,1281.04052734375,0.0274807794280722,0.0017043479953901,1.7982832827782362,0.989418196610682,31,0.0,False,238.19007613171664,stage_4_river_retry,178.64255709878748,8.932127854939374,0.0295564314965022,0.2817936241626739,21.589811,40.400072,0.1613387695454562,0.227301412009079,12.84130859375,0.6420654296875,C,-,0,4.421777795,190.292141,2485.0
id_020064,Al-Janah,2008,18.0,15.0,0.905161,full,,1.0,611.6080322265625,623.784912109375,0.1373853654030769,0.0034147024979245,1.6132895590022285,0.9943200840012302,153,0.0,False,0.0,stage_1_fast_path,179.7942388680342,11.98628259120228,0.0261322110314669,0.3101284503936767,19.695113,41.69139,0.7134161621748012,0.7881649365966952,12.1768798828125,0.8117919921875,A,-,0,7.171022297,104.0058574,2418.9
id_020065,Al-Mahanad,2013,15.0,12.0,2.268859,full,,1.0,1178.74853515625,1188.24853515625,0.9405251426556954,0.0389110148999752,1.305311123366076,0.9997279657129742,1056,0.0,True,0.0,stage_1_fast_path,298.4373986840532,24.869783223671096,0.0007551190509414,0.0670910254120826,21.041851,41.608105,2.438373777751544,1.0747136678619271,9.5,0.7916666666666666,A,-,0,0.605747366,2293.88343,2566.3
id_020067,Amat,2007,9.0,7.0,0.5,full,,1.0,1838.4443359375,1845.6287841796875,0.0924388796023401,0.0108695390328503,1.4776800993115409,0.989325802433573,104,0.0,False,0.0,stage_2_upstream_walk,178.88005397053732,25.55429342436248,0.0085972246946512,0.2566263973712921,21.157245,40.350458,0.2544291277516332,0.5088582555032665,7.1844482421875,1.0263497488839286,B,-,0,3.14340911,21.17412577,2415.9
id_020068,Al-Makhadah,2006,11.0,9.0,0.57345,full,,1.0,1835.8065185546875,1844.3065185546875,0.2115269326865608,0.000133118258325,1.8173848610407388,0.9957176966185066,238,0.0,True,0.0,stage_3_quality_recovery,149.06111370285754,16.56234596698417,0.0908158747650836,0.3069539964199066,21.166798,40.327055,0.6388024490271665,1.1139636394230823,8.5,0.9444444444444444,A,-,0,2.330177007,63.24125673,2415.9
id_020069,Al-Dhiyah,2006,11.0,9.0,0.57755,full,,1.0,1760.139404296875,1769.639404296875,0.1892225334145152,0.0073420242421935,1.5010919880799891,0.994161022498001,213,0.0,True,0.0,stage_1_fast_path,238.44411692155927,26.49379076906214,0.0379178402715085,0.1847078949213028,21.241667,40.345833,0.630741778048384,1.0920990010360732,9.5,1.0555555555555556,A,-,0,5.05000498,65.94770311,2445.4
id_020070,Al-Laqitah,2012,11.0,8.0,0.6,full,,1.0,335.837890625,344.837890625,0.1817941587518116,0.0006855418965667,1.701561337859264,0.9961722439041788,205,0.0,True,0.0,stage_1_fast_path,268.0128032880623,33.501600411007786,0.0442321686119295,0.1981725990772247,21.479624,39.858544,0.6070151300761709,1.0116918834602848,9.0,1.125,A,-,0,3.211874072,44.57723369,2543.5
id_020071,Kalakh,1983,10.0,7.0,2.3,full,,1.0,1415.5784912109375,1425.12109375,0.7455150830540331,0.0005356346696724,1.6283864549370186,0.9908802232925704,839,0.0,False,0.0,stage_2_upstream_walk,357.7078597734744,51.10112282478206,0.0009119270468279,0.0456916987895965,21.262717,40.782789,2.1654591864155885,0.9415039940937342,9.5426025390625,1.3632289341517858,A,-,0,3.721886508,570.3078501,2524.6
id_020072,Liyah,1981,22.0,18.0,10.0,full,,1.0,1638.3631591796875,1670.785888671875,0.6202235355587852,0.4377212887011444,1.1577587495248505,0.9920885501790132,698,0.0,False,149.04465778031252,stage_4_river_retry,357.70717867275005,19.872621037375,0.0054790252402298,0.1715238243341446,21.217906,40.455117,2.4073647760926056,0.2407364776092605,32.4227294921875,1.8012627495659723,C,-,0,3.089761006,182.4589301,2420.7
id_020073,Sisad,1998,8.5,7.0,0.5,full,,1.0,1591.2059326171875,1599.4000244140625,0.1136873310669825,0.008295360284877,1.5066267807291909,0.9895407241716646,128,0.0,False,0.0,stage_5_relaxed_alignment,119.20954820555616,17.029935457936595,0.0133454193248731,0.106587067246437,21.293586,40.494242,0.3719263272210854,0.7438526544421709,8.194091796875,1.1705845424107142,B,-,0,4.469023205,6.341668969,2465.9
id_020074,Aqawam Rabigh,1999,2.0,1.5,0.5,full,,1.0,-2.371844530105591,3.128155469894409,0.4263550516978555,0.0315777079890891,1.2866556537385263,0.998977485117003,485,0.0,True,0.0,stage_3_quality_recovery,148.2466340950378,98.83108939669188,0.0024135026482915,0.0373501069843769,22.808722,39.023682,0.5507452368839308,1.1014904737678617,5.5,3.6666666666666665,D,height_noise,1,1.574573476,5069.638028,2536.6
id_020075,Al-Ghalah,2018,14.0,12.0,4.4,full,,1.0,66.86892700195312,82.86892700195312,0.9589709720273244,0.0084353938115653,1.46308209723986,0.9996689425028168,1074,0.0,True,0.0,stage_3_quality_recovery,448.2206375769176,37.35171979807647,0.0054316795644506,0.1590056717395782,20.394117,40.254865,4.704449077159186,1.069192972081633,16.0,1.3333333333333333,A,-,0,10.96835188,397.894439,
id_020076,Al-Shaqqah,2018,24.0,22.0,5.66,full,,1.0,171.2301025390625,196.2301025390625,0.8471570017186685,0.0834152779774323,1.326148758620502,0.9990065252301308,947,0.0,True,0.0,stage_3_quality_recovery,269.1841425042077,12.23564284110035,0.0928945755540944,0.4164234399795532,20.160673,40.838555,5.886712407402005,1.0400551956540645,25.0,1.1363636363636365,A,-,0,2.733403497,1487.041694,2510.6
id_020077,Buwah,2001,28.5,21.375,6.052785,full,,1.0,1559.2586669921875,1591.7586669921875,0.5527925022532335,0.0100691258767747,1.5323757017110378,0.9986592161112822,620,0.0,True,0.0,stage_3_quality_recovery,298.596853648169,13.969443445528372,0.011701569638036,0.2048796713352203,20.749444,41.028889,6.203089735969855,1.0248323269321238,32.5,1.52046783625731,A,-,0,5.010862498,443.7821155,2458.5
id_030000,Al-Nahitah,2014,6.0,4.0,0.077526,full,,1.0,998.0526733398438,1002.0526733398438,0.0588185014024741,0.0035313284085453,1.559270032371343,0.9970826182240764,68,0.0,True,0.0,stage_1_fast_path,411.7442592122997,102.93606480307491,0.0022066327143473,0.0842421576380729,25.212219,40.381161,0.0966612872312718,1.246824126503004,4.0,1.0,A,height_noise,1,4.848491022,391.9951259,
id_030001,Abu Hanak,1983,8.0,3.5,0.08,full,,1.0,978.8696899414062,982.4017944335938,0.0709676580396625,0.0118212504998812,1.4187407155779734,0.9340098124801296,82,0.0,False,0.0,stage_5_relaxed_alignment,382.4429530024781,109.26941514356518,1.5064978528563018e-05,0.033735517412424,25.132892,40.372488,0.1088314999815556,1.3603937497694454,3.5321044921875,1.0091727120535714,B,height_noise,1,3.702334597,281.93893,
id_030002,Al-Wajab,2014,7.0,4.5,0.140804,full,,1.0,974.2258911132812,977.328369140625,0.0181890481533007,0.0024183759911156,1.658127561645758,0.984025291562233,21,0.0,False,0.0,stage_2_upstream_walk,647.4701474777166,143.88225499504813,0.0120835399587522,0.0477594919502735,24.993948,40.038059,0.0298820076804226,0.2122241390899595,3.10247802734375,0.6894395616319444,C,sub_pixel;height_noise,2,0.174314995,289.1637276,2517.4
id_030003,Abu Ghasha,1984,8.0,3.7,0.16,full,,1.0,953.0383911132812,956.99541015625,0.0813428965429873,0.0637999059420614,1.2476355288444054,0.9995869249993778,94,0.0,False,0.0,stage_1_fast_path,176.50287288343858,47.7034791576861,0.0018204665776314,0.0385771319270134,25.156667,40.468056,0.0858859838499095,0.5367873990619345,3.957019042968796,1.0694646062077826,A,height_noise,1,0.685922517,1598.182983,2517.2
id_030004,Al-Jarisiyah,2008,6.0,4.0,0.2144,full,,1.0,1007.0,1013.0,0.1549713594092387,0.1578438268469012,1.1850311703453908,0.9972046877927278,177,0.0,True,0.0,stage_1_fast_path,414.2543941524787,103.56359853811968,0.0236403955665711,0.1311207562685012,23.536111,40.815278,0.2276415448949268,1.06176093700992,6.0,1.5,A,height_noise,1,1.80236833,16.66826693,2560.2
id_030005,Shalal,2008,8.0,5.5,0.318,full,,1.0,841.1392822265625,853.1392822265625,0.1709307798059867,0.0565530323046749,1.300732949070013,0.990363399023798,200,0.0,True,0.0,stage_2_upstream_walk,116.93785693469393,21.261428533580712,0.0945624213937444,0.2930613458156585,26.798218,37.858103,0.3813893024421081,1.199337429063233,12.0,2.1818181818181817,A,-,0,3.033530338,71.8851136,2458.9
id_030006,Qaran,1976,5.0,3.0,0.5,full,,1.0,914.6454467773438,920.3885498046876,0.2077917028140432,5.802531943879444e-06,2.0474415939579784,0.9873910663134924,237,0.0,False,0.0,stage_3_quality_recovery,355.3212441156945,118.4404147052315,0.0086013632760716,0.0445461831986904,23.273889,40.331111,0.4800251362476314,0.9600502724952628,5.74310302734375,1.91436767578125,B,height_noise,1,1.18051735,209.2652451,2518.1
id_030007,Al-Salahaniyah,2002,13.0,10.5,0.5,full,,1.0,960.2969970703124,967.7969970703124,0.2391563085595604,0.0464035113753258,1.3180552027537955,0.9977984703876772,272,0.0,True,0.0,stage_5_relaxed_alignment,652.3477209698152,62.12835437807764,0.0135777128969847,0.0449012592434883,22.863333,40.4595,0.5677764200453536,1.1355528400907071,7.5,0.7142857142857143,A,-,0,0.836101502,298.2271449,2535.0
id_030008,Amirah,2009,7.0,4.0,0.321215,full,,1.0,302.07061767578125,311.57061767578125,0.131946476721538,0.0071920621270948,1.506307571750274,0.9985709498623396,153,0.0,True,0.0,stage_2_upstream_walk,146.8328363045704,36.7082090761426,0.005782226438245,0.3119597733020782,25.581667,38.105278,0.3755731412564039,1.1692266589555405,9.5,2.375,A,height_noise,1,3.328818091,210.0139433,2532.4
id_030009,Nakhala,2009,8.0,6.0,0.428903,full,,1.0,794.41650390625,811.91650390625,0.1652347739287469,0.8932938555934343,1.0906056607483208,0.9985141653110698,193,0.0,True,0.0,stage_2_upstream_walk,497.41742182055776,82.90290363675963,0.021619060228644,0.2445793747901916,26.543611,38.331389,0.4451921370100954,1.0379786035772551,17.5,2.9166666666666665,A,-,0,0.927332354,723.0758973,2504.2
id_030010,Al-Shara'ih,1980,8.0,5.7,0.88,full,,1.0,618.1417846679688,628.1417846679688,0.2930562944135362,0.0096284228906114,1.4557802423187112,0.9970427658703817,337,0.0,True,0.0,stage_3_quality_recovery,412.8465047853872,72.42921136585738,0.000707620806493,0.0502713732421398,24.411667,39.636667,0.906126583913664,1.029689299901891,10.0,1.7543859649122806,A,-,0,1.274655447,113.6438394,2564.5
id_030011,Al-Farah,2009,13.0,10.0,1.0,full,,1.0,588.6814575195312,600.1814575195312,0.3731961202680906,0.0485291646731446,1.3174620639862975,0.9992075393674404,426,0.0,True,0.0,stage_3_quality_recovery,266.38285546329325,26.638285546329325,0.0424224934286808,0.2841835618019104,23.343056,39.662778,1.0746909402321132,1.0746909402321132,11.5,1.15,A,-,0,1.193864893,698.8181438,2540.7
id_030012,Al-Ghab,1978,11.0,8.9,1.0,full,,1.0,537.5454711914062,548.0454711914062,0.6476760213830393,0.4805222498887663,1.102051711187455,0.9998144175267444,746,0.0,True,0.0,stage_1_fast_path,500.9085179994661,56.28185595499619,0.0254495494727314,0.234645590186119,24.635342,39.516197,1.2174312345634946,1.2174312345634946,10.5,1.1797752808988764,A,-,0,0.712890423,43773.65447,2550.0
id_030014,Talal,2013,7.5,4.5,1.204388,full,,1.0,890.9779052734375,899.4779052734375,0.6490228215564691,0.1236762742163928,1.2164441944816324,0.9984111094445072,746,0.0,True,0.0,stage_2_upstream_walk,265.46243870278425,58.99165304506317,0.0048797607646707,0.0761893764138221,24.645833,41.961389,1.4218036811376136,1.1805196341524604,8.5,1.8888888888888888,A,height_noise,1,0.422780367,1558.738163,2541.0
id_030015,Tasha,2011,8.0,4.5,2.0,full,,1.0,267.5981750488281,279.0225524902344,0.5640484002758483,0.0034791892650334,1.516766297046103,0.994665459104624,647,0.0,False,0.0,stage_1_fast_path,472.4175557075284,104.98167904611742,0.029093783727697,0.2030861675739288,24.038056,38.898056,1.9650156015792304,0.9825078007896152,11.42437744140625,2.5387505425347223,A,height_noise,1,3.841926333,369.1734768,2551.6
id_030016,Al-Aqiq Al-A'lah,2010,19.0,16.0,2.0,full,,1.0,824.2654418945312,839.7654418945312,0.3638664230295659,0.0010097411762725,1.6691558098457355,0.9971924215806716,417,0.0,True,0.0,stage_1_fast_path,236.31590384951147,14.769743990594469,0.0081659870614996,0.098010741174221,23.924722,39.697222,2.034859708644959,1.0174298543224796,15.5,0.96875,A,-,0,1.73349059,2299.426881,2527.5
id_030017,Bidan,1998,9.0,7.0,2.2,full,,1.0,930.8751220703124,942.3751220703124,1.0856519133956255,0.0696129014006652,1.2431559382859936,0.9988717641899209,1237,0.0,True,0.0,stage_2_upstream_walk,1007.254852468639,143.89355035266271,0.0055417097941558,0.0619123242795467,23.139667,40.486167,2.2674064011783344,1.030639273262879,11.5,1.6428571428571428,A,-,0,0.731463896,940.7199404,2538.7
id_030018,Malal,2002,9.0,6.0,3.0,full,,1.0,680.4939575195312,690.4637451171875,0.6245059610187987,0.0024659529619419,1.532395966322767,0.9988243285410894,718,0.0,False,0.0,stage_3_quality_recovery,412.88975569960274,68.81495928326713,0.0059331246392169,0.1630153656005859,24.370222,39.289222,1.923747993430819,0.6412493311436064,9.96978759765625,1.6616312662760415,A,-,0,3.614507323,734.3266174,2550.2
id_030019,Al-Murabah,2008,8.0,5.0,1.318125,full,,1.0,412.1027526855469,420.6027526855469,0.5650251086344491,0.0044138233909564,1.4757073583880975,0.9993992358181132,654,0.0,True,0.0,stage_3_quality_recovery,235.14458741750863,47.02891748350173,0.0259758913275762,0.2355131953954696,25.322222,38.350278,1.3769247200094088,1.04460860692985,8.5,1.7,A,-,0,3.457941518,2311.922093,2547.8
id_030020,Rim,2009,10.0,7.0,2.9185,full,,1.0,734.1292114257812,746.1292114257812,0.8882752648487106,0.0002667112827611,1.6845699452861205,0.9964873358357176,1019,0.0,True,0.0,stage_3_quality_recovery,1151.4664788215694,164.49521126022418,0.0064178723981503,0.138573944568634,24.062398,39.571199,2.9202376224172526,1.0005953820172186,12.0,1.7142857142857142,A,-,0,4.824131938,772.6140684,2545.0
id_030021,Wasat Al-Jazl,2013,16.0,10.0,10.0,full,,1.0,672.4199829101562,695.9557495117188,1.4831912902958146,0.0020495548577075,1.5403773166764798,0.996446952421779,1732,0.0,False,0.0,stage_1_fast_path,556.0044542623789,55.60044542623789,0.0205726541320334,0.3142880499362945,26.558889,37.618056,7.177678174039806,0.7177678174039805,23.5357666015625,2.35357666015625,A,-,0,1.27565326,5710.999032,2431.6
id_030022,Al-Aqul,1978,11.0,7.0,1.0,full,,1.0,616.1314086914062,628.38720703125,0.1425081993112475,0.056275143711954,1.353303909894587,0.9970076980042932,164,0.0,False,0.0,stage_2_upstream_walk,412.6919883225712,58.95599833179589,0.0089482336441365,0.0540221408009529,24.522222,39.728056,0.557215748831326,0.557215748831326,12.25579833984375,1.7508283342633928,A,-,0,0.489827097,36261.05302,2554.5
id_030023,Am Talhah,2018,9.0,6.0,0.707141,full,,1.0,923.645263671875,932.4728393554688,0.2189350457329134,0.0046461047352282,1.51921078503727,0.9922585038228804,255,0.0,False,0.0,stage_1_fast_path,322.31479274504983,53.71913212417497,0.0046950880304869,0.238246738910675,26.154342,38.849117,0.6460730271137938,0.9136410236625988,8.82757568359375,1.4712626139322915,A,-,0,0.796347489,267.7776374,2488.4
